"PAX1","HGNC:8615","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PAX1&subject=","2016-08-22T17:50:57Z"
"PAX2","HGNC:8616","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PAX2&subject=","2020-02-26T17:11:04Z"
"PAX3","HGNC:8617","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PAX3&subject=","2020-05-27T16:26:44Z"
"PAX6","HGNC:8620","Sufficient Evidence for Haploinsufficiency","Little Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PAX6&subject=","2015-11-05T20:48:10Z"
"PAX8","HGNC:8622","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PAX8&subject=","2021-11-09T17:09:19Z"
"PAX9","HGNC:8623","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PAX9&subject=","2020-07-08T18:50:12Z"
"PBX1","HGNC:8632","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PBX1&subject=","2019-09-05T17:48:07Z"
"PC","HGNC:8636","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PC&subject=","2016-08-22T17:50:58Z"
"PCARE","HGNC:34383","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PCARE&subject=","2014-09-25T19:12:59Z"
"PCCA","HGNC:8653","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PCCA&subject=","2016-08-22T17:50:59Z"
"PCDH15","HGNC:14674","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PCDH15&subject=","2016-08-22T17:51:00Z"
"PCDH19","HGNC:14270","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PCDH19&subject=","2013-06-06T19:28:01Z"
"PCDH9","HGNC:8661","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PCDH9&subject=","2012-06-08T00:17:09Z"
"PCDHGA8","HGNC:8706","Dosage Sensitivity Unlikely","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PCDHGA8&subject=","2021-02-02T20:31:03Z"
"PCSK9","HGNC:20001","Dosage Sensitivity Unlikely","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PCSK9&subject=","2015-12-17T19:50:38Z"
"PCYT1A","HGNC:8754","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PCYT1A&subject=","2016-08-22T17:51:01Z"
"PDE4D","HGNC:8783","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PDE4D&subject=","2018-02-02T17:51:16Z"
"PDE6C","HGNC:8787","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PDE6C&subject=","2016-08-22T17:51:01Z"
"PDHA1","HGNC:8806","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PDHA1&subject=","2012-09-06T19:05:49Z"
"PDHX","HGNC:21350","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PDHX&subject=","2016-08-22T17:51:02Z"
"PDP1","HGNC:9279","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PDP1&subject=","2016-08-22T17:51:03Z"
"PDSS2","HGNC:23041","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PDSS2&subject=","2016-08-22T17:51:04Z"
"PDX1","HGNC:6107","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PDX1&subject=","2016-08-22T17:51:05Z"
"PEG10","HGNC:14005","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PEG10&subject=","2012-08-22T14:04:19Z"
"PEG3","HGNC:8826","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PEG3&subject=","2012-05-17T19:08:38Z"
"PEPD","HGNC:8840","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PEPD&subject=","2016-08-22T17:51:06Z"
"PEX1","HGNC:8850","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PEX1&subject=","2016-08-22T17:51:07Z"
"PEX11B","HGNC:8853","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PEX11B&subject=","2016-08-22T17:51:07Z"
"PEX14","HGNC:8856","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PEX14&subject=","2016-08-22T17:51:08Z"
"PEX16","HGNC:8857","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PEX16&subject=","2016-08-22T17:51:09Z"
"PEX26","HGNC:22965","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PEX26&subject=","2016-08-22T17:51:10Z"
"PEX3","HGNC:8858","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PEX3&subject=","2016-08-22T17:51:11Z"
"PEX7","HGNC:8860","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PEX7&subject=","2016-08-22T17:51:12Z"
"PGAP3","HGNC:23719","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PGAP3&subject=","2016-08-22T17:51:14Z"
"PGK1","HGNC:8896","Emerging Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PGK1&subject=","2021-05-26T18:12:21Z"
"PGM1","HGNC:8905","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PGM1&subject=","2016-08-22T17:51:14Z"
"PGM3","HGNC:8907","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PGM3&subject=","2016-08-22T17:51:16Z"
"PHC1","HGNC:3182","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PHC1&subject=","2016-08-22T17:51:18Z"
"PHEX","HGNC:8918","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PHEX&subject=","2012-06-28T19:15:31Z"
"PHF2","HGNC:8920","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PHF2&subject=","2019-02-27T18:00:10Z"
"PHF21A","HGNC:24156","Emerging Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PHF21A&subject=","2020-05-27T16:40:04Z"
"PHF3","HGNC:8921","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PHF3&subject=","2019-02-27T21:46:18Z"
"PHF6","HGNC:18145","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PHF6&subject=","2021-02-24T17:36:09Z"
"PHF8","HGNC:20672","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PHF8&subject=","2020-08-26T16:13:38Z"
"PHIP","HGNC:15673","Emerging Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PHIP&subject=","2018-03-28T16:45:13Z"
"PHKB","HGNC:8927","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PHKB&subject=","2016-08-22T17:51:18Z"
"PHKG2","HGNC:8931","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PHKG2&subject=","2016-08-22T17:51:20Z"
"PHLDA2","HGNC:12385","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PHLDA2&subject=","2012-03-22T18:34:55Z"
"PHYH","HGNC:8940","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PHYH&subject=","2016-08-22T17:51:21Z"
"PIGA","HGNC:8957","Emerging Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PIGA&subject=","2021-11-09T17:47:59Z"
"PIGN","HGNC:8967","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PIGN&subject=","2016-08-22T17:51:22Z"
"PIGO","HGNC:23215","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PIGO&subject=","2016-08-22T17:51:22Z"
"PIGW","HGNC:23213","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PIGW&subject=","2016-08-22T17:51:23Z"
"PIK3CA","HGNC:8975","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PIK3CA&subject=","2015-03-12T13:17:52Z"
"PIK3R2","HGNC:8980","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PIK3R2&subject=","2015-06-25T13:49:31Z"
"PINK1","HGNC:14581","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PINK1&subject=","2016-08-22T17:51:24Z"
"PIP5K1C","HGNC:8996","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PIP5K1C&subject=","2016-08-22T17:51:25Z"
"PITPNA","HGNC:9001","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PITPNA&subject=","2012-06-07T23:01:19Z"
"PITX2","HGNC:9005","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PITX2&subject=","2012-07-06T20:58:37Z"
"PITX3","HGNC:9006","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PITX3&subject=","2013-11-06T15:06:36Z"
"PKD1","HGNC:9008","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PKD1&subject=","2020-06-10T19:11:44Z"
"PKD2","HGNC:9009","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PKD2&subject=","2012-07-06T20:00:34Z"
"PLA2G6","HGNC:9039","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PLA2G6&subject=","2016-08-22T17:51:26Z"
"PLAGL1","HGNC:9046","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PLAGL1&subject=","2012-08-27T02:00:59Z"
"PLCB1","HGNC:15917","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PLCB1&subject=","2016-08-22T17:51:27Z"
"PLEKHG5","HGNC:29105","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PLEKHG5&subject=","2016-08-22T17:51:28Z"
"PLOD1","HGNC:9081","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PLOD1&subject=","2016-08-22T17:51:30Z"
"PLOD2","HGNC:9082","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PLOD2&subject=","2016-08-22T17:51:31Z"
"PLOD3","HGNC:9083","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PLOD3&subject=","2016-08-22T17:51:32Z"
"PLP1","HGNC:9086","Sufficient Evidence for Haploinsufficiency","Sufficient Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PLP1&subject=","2021-04-12T15:06:26Z"
"PMM2","HGNC:9115","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PMM2&subject=","2016-08-22T17:51:33Z"
"PMP22","HGNC:9118","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PMP22&subject=","2012-07-12T19:09:22Z"
"PMS2","HGNC:9122","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PMS2&subject=","2015-11-16T01:20:30Z"
"PNP","HGNC:7892","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PNP&subject=","2016-08-22T17:51:34Z"
"POGZ","HGNC:18801","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=POGZ&subject=","2017-12-27T17:50:10Z"
"POLD1","HGNC:9175","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=POLD1&subject=","2020-06-05T21:15:44Z"
"POLE","HGNC:9177","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=POLE&subject=","2019-12-16T22:15:42Z"
"POLH","HGNC:9181","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=POLH&subject=","2016-08-22T17:51:34Z"
"POLL","HGNC:9184","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=POLL&subject=","2011-12-21T15:42:56Z"
"POLR1D","HGNC:20422","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=POLR1D&subject=","2021-06-23T16:35:48Z"
"POMP","HGNC:20330","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=POMP&subject=","2015-08-27T14:20:53Z"
"POMT2","HGNC:19743","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=POMT2&subject=","2016-08-22T17:51:35Z"
"POR","HGNC:9208","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=POR&subject=","2016-08-22T17:51:36Z"
"PORCN","HGNC:17652","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PORCN&subject=","2012-08-23T19:26:29Z"
"PPIB","HGNC:9255","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PPIB&subject=","2016-08-22T17:51:37Z"
"PPIP5K1","HGNC:29023","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PPIP5K1&subject=","2012-08-27T00:33:04Z"
"PPP1R9A","HGNC:14946","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PPP1R9A&subject=","2012-04-04T14:29:23Z"
"PPP2R5D","HGNC:9312","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PPP2R5D&subject=","2021-05-26T16:13:52Z"
"PPT1","HGNC:9325","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PPT1&subject=","2016-08-22T17:51:38Z"
"PQBP1","HGNC:9330","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PQBP1&subject=","2020-04-09T19:32:14Z"
"PRCD","HGNC:32528","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PRCD&subject=","2016-08-22T17:51:39Z"
"PRDM6","HGNC:9350","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PRDM6&subject=","2017-12-14T17:45:09Z"
"PREPL","HGNC:30228","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PREPL&subject=","2012-03-21T14:38:43Z"
"PRG4","HGNC:9364","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PRG4&subject=","2016-08-22T17:51:39Z"
"PRKAG2","HGNC:9386","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PRKAG2&subject=","2015-11-05T23:57:45Z"
"PRKN","HGNC:8607","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PRKN&subject=","2018-05-15T13:43:46Z"
"PROP1","HGNC:9455","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PROP1&subject=","2016-08-22T17:51:41Z"
"PRPS1","HGNC:9462","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PRPS1&subject=","2012-05-17T19:10:54Z"
"PRSS1","HGNC:9475","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PRSS1&subject=","2012-10-29T22:13:54Z"
