seqName,errors,warnings,failedGenes
"MZ516120.1 |Human respiratory syncytial virus A isolate SE01A-0110-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ516122.1 |Human respiratory syncytial virus B isolate SE01A-0109-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ516121.1 |Human respiratory syncytial virus B isolate OX02-8898-D02, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ516123.1 |Human respiratory syncytial virus B isolate OX01A-8960-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ516124.1 |Human respiratory syncytial virus A isolate SE02-0023-D02, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ516125.1 |Human respiratory syncytial virus B isolate OX02-8304-D04, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ516127.1 |Human respiratory syncytial virus A isolate OX02-8513-D04, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ516129.1 |Human respiratory syncytial virus A isolate OX02-8584-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ516131.1 |Human respiratory syncytial virus A isolate OX02-9801-D04, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ516132.1 |Human respiratory syncytial virus A isolate UU02-0211-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ516133.1 |Human respiratory syncytial virus B isolate SE02-0050-D04, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ516130.1 |Human respiratory syncytial virus A isolate OX03-0094-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ516134.1 |Human respiratory syncytial virus A isolate UU01A-0124-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ516136.1 |Human respiratory syncytial virus B isolate UU02-0064-V01, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ516135.1 |Human respiratory syncytial virus B isolate UU01A-0035-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ516137.1 |Human respiratory syncytial virus A isolate OX02-9328-D02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ516138.1 |Human respiratory syncytial virus A isolate UU02-0169-D02, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ516128.1 |Human respiratory syncytial virus A isolate OX02-8017-D02, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ516139.1 |Human respiratory syncytial virus B isolate OX02-8714-V01, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ516140.1 |Human respiratory syncytial virus B isolate SE01A-0123-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ516142.1 |Human respiratory syncytial virus A isolate SE02-0015-V01, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MZ516143.1 |Human respiratory syncytial virus B isolate SE01A-0135-V02, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ151849.1 |Human respiratory syncytial virus B strain RSVB/Novosibirsk/76Hp/2019, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ151851.1 |Human respiratory syncytial virus B strain RSVB/Novosibirsk/73Hp/2019, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ151850.1 |Human respiratory syncytial virus B strain RSVB/Novosibirsk/103Hp/2019, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ151852.1 |Human respiratory syncytial virus A strain RSVA/Novosibirsk/8.62Hp/2020, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ151853.1 |Human respiratory syncytial virus A strain RSVA/Novosibirsk/8.62Hl/2020, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ151854.1 |Human respiratory syncytial virus A strain RSVA/Novosibirsk/8.46Hl/2020, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ151855.1 |Human respiratory syncytial virus A strain RSVA/Novosibirsk/7.63Hl/2020, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ151856.1 |Human respiratory syncytial virus B strain RSVB/Novosibirsk/8.59Hl/2020, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MZ151857.1 |Human respiratory syncytial virus B strain RSVB/Novosibirsk/8.59Hp/2020, partial genome","Unable to align: no seed matches","","<<ALL>>"
"MW455130.1 |Human respiratory syncytial virus A isolate ZS2018RSV02 attachment glycoprotein (G) gene, complete cds","","",""
"MW455129.1 |Human respiratory syncytial virus A isolate ZS2018RSV01 attachment glycoprotein (G) gene, complete cds","","",""
"MW455131.1 |Human respiratory syncytial virus A isolate ZS2018RSV03 attachment glycoprotein (G) gene, complete cds","","",""
"MW455132.1 |Human respiratory syncytial virus A isolate ZS2018RSV04 attachment glycoprotein (G) gene, complete cds","","",""
"MW455134.1 |Human respiratory syncytial virus A isolate ZS2018RSV06 attachment glycoprotein (G) gene, complete cds","","",""
"MW026970.1 |Human respiratory syncytial virus A isolate 324/2018 attachment glycoprotein (G) gene, partial cds","","",""
"MW026979.1 |Human respiratory syncytial virus A isolate 74/2018 attachment glycoprotein (G) gene, partial cds","","",""
"MW026972.1 |Human respiratory syncytial virus A isolate 633/2018 attachment glycoprotein (G) gene, partial cds","","",""
"MW026980.1 |Human respiratory syncytial virus A isolate 699/2018 attachment glycoprotein (G) gene, partial cds","","",""
"MW026981.1 |Human respiratory syncytial virus A isolate 19/2018 attachment glycoprotein (G) gene, partial cds","","",""
"MW026971.1 |Human respiratory syncytial virus A isolate 565/2018 attachment glycoprotein (G) gene, partial cds","","",""
"MW026982.1 |Human respiratory syncytial virus A isolate 104/2018 attachment glycoprotein (G) gene, partial cds","","",""
"MW455135.1 |Human respiratory syncytial virus A isolate ZS2018RSV07 attachment glycoprotein (G) gene, complete cds","","",""
"MW026984.1 |Human respiratory syncytial virus A isolate 468/2018 attachment glycoprotein (G) gene, partial cds","","",""
"MW026985.1 |Human respiratory syncytial virus A isolate 94/2018 attachment glycoprotein (G) gene, partial cds","","",""
"MW026983.1 |Human respiratory syncytial virus A isolate 148/2018 attachment glycoprotein (G) gene, partial cds","","",""
"MW026986.1 |Human respiratory syncytial virus A isolate 208/2018 attachment glycoprotein (G) gene, partial cds","","",""
"MW026987.1 |Human respiratory syncytial virus A isolate 89/2018 attachment glycoprotein (G) gene, partial cds","","",""
"MW026988.1 |Human respiratory syncytial virus A isolate 417/2018 attachment glycoprotein (G) gene, partial cds","","",""
"MW026989.1 |Human respiratory syncytial virus A isolate 379/2018 attachment glycoprotein (G) gene, partial cds","","",""
"MW282980.1 |Human respiratory syncytial virus B strain RSV/B/HuzhouS2018064/CHN attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW282981.1 |Human respiratory syncytial virus B strain RSV/B/HuzhouS2018122/CHN attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW026991.1 |Human respiratory syncytial virus A isolate 41/2018 attachment glycoprotein (G) gene, partial cds","","",""
"MW282983.1 |Human respiratory syncytial virus B strain RSV/B/HuzhouS2019014/CHN attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW026990.1 |Human respiratory syncytial virus A isolate 100/2018 attachment glycoprotein (G) gene, partial cds","","",""
"MW282984.1 |Human respiratory syncytial virus B strain RSV/B/HuzhouS2019020/CHN attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW282985.1 |Human respiratory syncytial virus B strain RSV/B/HuzhouS2019232/CHN attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW282986.1 |Human respiratory syncytial virus B strain RSV/B/HuzhouS2019244/CHN attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW282987.1 |Human respiratory syncytial virus B strain RSV/B/HuzhouS2019248/CHN attachment glycoprotein gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MW282979.1 |Human respiratory syncytial virus B strain RSV/B/HuzhouS2018038/CHN attachment glycoprotein gene, partial cds","","",""
"MT236156.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10433/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MW282982.1 |Human respiratory syncytial virus B strain RSV/B/HuzhouS2018154/CHN attachment glycoprotein gene, partial cds","","",""
"MT236158.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10523/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236157.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10249/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236159.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10398/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236161.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10395/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236163.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10388/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236160.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10407/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236164.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10382/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236162.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10390/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236165.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10352/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236166.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10532/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236167.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10569/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236168.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10417/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236169.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10610/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236171.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10600/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236172.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10636/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236173.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10524/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236170.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10326/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236174.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10535/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236175.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10498/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236176.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10510/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236178.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10618/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236177.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10517/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236179.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10617/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236180.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10516/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236182.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10611/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236183.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10555/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236184.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10485/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236186.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10497/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236187.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10480/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236185.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10383/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236181.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10212/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236188.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10399/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236189.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10490/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236191.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10525/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236190.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10565/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236193.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10580/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236192.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10842/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236194.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10531/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236195.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10489/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236196.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10362/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236197.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10495/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236198.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10368/2019 attachment glycoprotein (G) gene, partial cds","","",""
"MT236200.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10604/2019 attachment glycoprotein (G) gene, partial cds","","",""
